CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,10.0,10.0,0.6189925502131538,0.9805138963146239,10.0,10.0,10.0,10.0,0.5394487167075478,0.9769292423008787,10.0,10.0,10.0,10.0,0.5780257357355458,0.9700922074111527,10.0,10.0,10.0,10.0,0.5029925545921913,0.9943848993022282,10.0,10.0,10.0,10.0,0.11352619128796268,1.0002622775397918
True,10.0,10.0,10.0,10.0,0.6414394881244659,0.9317001361727133,10.0,10.0,10.0,10.0,0.6159123752075684,0.9526989454358862,10.0,10.0,10.0,10.0,0.5919158535055322,0.9562724561670922,10.0,10.0,10.0,10.0,1.2715713309970973,0.9964692505791971,10.0,10.0,10.0,4.096171802054154,0.8183701030921566,0.9625417337007939
True,10.0,10.0,10.0,0.7481087470449113,0.7847395006804239,0.8808271023810083,10.0,10.0,0.3004896994258638,0.7481087470449113,0.6063330758499571,0.9514053700556813,10.0,10.0,10.0,0.7481087470449113,0.6962692728810354,0.9880774473634185,10.0,0.45938375350140065,0.8593837535014006,1.1331932773109235,0.6575106907513928,0.9807349573094097,0.41176470588235303,0.45938375350140065,0.8593837535014006,1.3197012138188593,0.6416790934252395,0.9839124805990396
True,10.0,10.0,10.0,10.0,0.7854731111409838,0.9654433472547994,10.0,10.0,10.0,10.0,0.4455389955753112,0.9966878323186249,10.0,10.0,10.0,10.0,0.6013789509052463,0.9810521118385281,10.0,10.0,10.0,10.0,0.5785713392713592,0.9895962113487627,10.0,10.0,10.0,10.0,0.5575038959387746,0.9441306924670382
True,10.0,10.0,10.0,10.0,0.6207055355868116,0.9672710936438585,10.0,10.0,10.0,10.0,0.5657145963121061,0.9840678295090809,10.0,10.0,10.0,10.0,0.6796555406824069,0.9393789270805641,10.0,10.0,10.0,10.0,0.5945481481098047,0.9881027556354718,10.0,10.0,10.0,10.0,0.543277324918791,0.9920397337054206
True,10.0,10.0,10.0,0.9431610942249145,0.5229647545118363,0.978656611175617,10.0,10.0,10.0,0.9431610942249145,0.7542852002530663,0.959761574521297,10.0,10.0,0.4272880783518987,0.9431610942249145,0.5756994054091754,0.9692950646744845,10.0,0.37173252279634333,0.4272880783518987,0.7078787956514767,0.5784191967742645,1.0017787514168357,10.0,10.0,10.0,0.8996383363471967,0.5346150935859079,0.9645986412382008
True,10.0,10.0,10.0,10.0,0.6094215834137677,0.9729654157642456,10.0,10.0,10.0,10.0,0.6361450104886245,0.9669988173016,10.0,10.0,10.0,10.0,0.7250936012228728,0.9584536015778671,10.0,10.0,10.0,10.0,0.7669823732601835,0.9260346545545973,10.0,10.0,10.0,10.0,0.8835366778637578,0.8930680658946072
True,10.0,10.0,10.0,10.0,0.6775943310115975,0.9839983413527073,10.0,10.0,10.0,10.0,0.7046669572115636,0.9413092605642592,10.0,10.0,10.0,10.0,0.5092616539964441,0.98189738972184,10.0,10.0,10.0,10.0,0.6009314912858478,0.9356949138674878,10.0,10.0,10.0,10.0,0.577355580396423,0.9506184662337696
True,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,
True,0.5416666666666666,0.763888888888889,10.0,10.0,0.6859373097712077,0.961746219156202,0.5416666666666666,0.8273809523809527,1.0626750700280116,1.3477814530067485,0.690440422522622,0.9797130849844876,0.5416666666666666,0.8273809523809527,1.0273809523809525,1.484897292250234,0.6471822030787915,0.9567667989830075,0.5416666666666666,10.0,10.0,10.0,0.7145047713755506,0.9643586880506196,0.5416666666666666,10.0,10.0,10.0,0.7180336133638854,0.9722760747879843
True,10.0,10.0,10.0,10.0,0.5482912804955387,0.9787223678317766,10.0,10.0,10.0,10.0,0.6148857167356867,0.9720884113255657,10.0,10.0,10.0,10.0,0.6242790838294072,0.9226347608356195,10.0,10.0,10.0,10.0,0.46920731624400086,0.9679313581695075,10.0,10.0,10.0,10.0,0.35427893737719723,0.9905939032975531
True,10.0,10.0,10.0,10.0,0.6175519372817876,0.9868020120422714,10.0,10.0,10.0,0.5420043904086393,0.8320799728409612,0.8942461047738905,10.0,10.0,10.0,0.5420043904086393,0.9087627782262407,0.9696935429269923,10.0,10.0,10.0,0.6277887041341295,0.4695915963439369,1.0016171805392804,10.0,10.0,10.0,0.5420043904086393,0.48441852737797725,1.0067224705253197
True,10.0,10.0,10.0,10.0,0.6289072037103242,0.9822331365537872,10.0,10.0,10.0,10.0,0.730462759721941,0.9612667642399021,10.0,10.0,10.0,10.0,0.6379214936810664,0.9548086715340375,10.0,10.0,10.0,10.0,0.5236288501682745,1.0007026260323062,10.0,10.0,10.0,10.0,0.5247356951783569,0.9887332780560298
